scorer,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick
labeled-data/01088/img031.png,1011.4011666378726,582.3339480946323,1052.7942077845755,572.2918493548997,1069.9392544133873,560.045387477177,1086.3495133295357,538.0017560972761,1100.0655506325854,514.978407767157,1125.5381913382485,506.4058844527515,1144.1528133923869,528.9393743077613
labeled-data/01088/img032.png,1000.5411969223751,576.3316795418912,1043.3352333078894,577.1546417800741,1063.9092892624635,569.1993401443054,1082.5630999946109,549.4482464279142,1094.6332128212944,524.2107377903034,1111.6410990770758,504.1853233278511,1139.8961359213574,508.3001345187659
labeled-data/01088/img034.png,986.9061756796623,567.485749883911,1025.5854008742617,577.6356174881677,1049.7256265276287,578.7329004724115,1078.2549841179716,566.1141461536062,1092.793983659204,542.522561992361,1099.1033608186067,515.3648081323232,1122.4206242337907,492.5961862092612
labeled-data/01088/img039.png,953.9404849401736,598.6263877116858,986.7181836181193,573.5047938344281,1004.1836726946889,562.9776497334822,1031.45854604714,565.1309292086756,1055.3838735492902,578.7683658849012,1083.3765067268057,586.4244706855893,1110.4121268042354,569.4374881590627
labeled-data/01088/img042.png,937.8970370311414,615.4946236520449,968.3009197195677,587.3767471807935,980.6453532923123,571.6033042822866,1005.5628210595189,554.9154588969097,1035.966703747945,554.9154588969097,1060.198369649999,570.0030999302642,1080.5438249828558,592.6345614802957
labeled-data/01088/img043.png,923.5983881835828,616.0642964013648,963.0777155541934,594.4386775868902,977.4109745358802,579.0995758696465,995.0132224081269,558.7312604746181,1024.182661739279,548.9242938029378,1052.597719018763,557.2224963712828,1073.9718771493483,579.602497237425
labeled-data/01088/img044.png,911.6998207908049,608.66945514728,952.5878316587372,602.1273734084109,970.8122022170156,589.7441472598371,989.2702185516822,567.5477985029595,1012.4011504141124,549.323427944681,1043.7096844501293,547.921553286352,1066.139678983395,562.4075914224195
labeled-data/01088/img046.png,896.9320701429438,585.3052336612528,932.8713536001007,607.5644027702017,951.6525275357762,610.81053159859,977.8534245077681,595.7392191810726,995.2434003741345,572.5525846925843,1014.2564406546949,549.134083859211,1046.7177289385786,540.5550290984704
labeled-data/01088/img047.png,893.6187529753778,575.9223484896561,923.8992455952865,605.5299412735668,939.6002417685726,613.8290392508751,971.0022341151446,608.2215406175587,991.4135291404164,586.6887458656236,1005.3201257510411,561.567151988366,1027.7501202843068,539.8100572910982
labeled-data/01088/img050.png,871.4375066376579,563.3422003291233,903.7681659948457,587.3452656094598,918.953778723222,601.5511613876182,940.7524808655684,620.4107126793111,973.3280694603108,626.0440851430636,995.6166300777661,607.1845338513706,1004.6790118672809,573.6292283064104
labeled-data/01088/img054.png,830.3729678500863,587.6391806945251,869.1697590787119,574.4195333129194,888.4244628736593,570.9709296481526,916.3006758305236,578.7302878938777,935.8427632642017,600.8588280761309,947.0507251746935,627.585506478073,972.6278690217134,644.8285248019065
labeled-data/01088/img059.png,792.3485737684904,551.6661162625999,824.1243993572834,579.703609429182,841.8814783627855,588.3485031555449,872.4890750696376,584.1428791805577,897.9564646959499,570.1241325972666,926.6948951916966,564.2829881875617,951.6949932652324,579.0026721000174
labeled-data/01088/img060.png,788.4974683182096,540.5790198092388,814.432149497298,574.605321516203,829.370525856453,587.4689233810309,856.1351168332724,592.448382167416,884.5595274055535,581.8670322463478,908.0044791914495,565.0613588422984,943.2756455950098,564.4389264940003
labeled-data/01088/img061.png,782.277506223054,532.4120220386235,806.9505002096463,567.9822550359607,819.2869972029425,581.1411851621433,844.1655994727564,595.9449815540986,876.4460999385481,591.2159910400019,900.0910525090324,573.1224621165009,931.1379032754943,556.8794077419942
labeled-data/01088/img065.png,738.2017066264082,537.2464596431214,781.7044049392467,539.2581451142353,800.5639562309397,545.5446622114663,820.4293502581895,566.4158989742732,833.5053058204301,590.8075853115295,858.9028348932433,606.9010690804408,892.5985665344015,601.871855402656
labeled-data/01088/img068.png,714.2300314771563,546.9858911597001,755.2409830132742,536.032655656265,772.0529258790119,530.428674701019,802.6200947258079,531.4475803292456,824.2718393256217,548.51424960204,836.49870686434,574.4963431218165,843.3763198548692,606.3371440038956
labeled-data/01088/img073.png,680.0503139160808,499.28653383433135,705.8448076293364,532.4829257435647,720.4243040759591,545.0437226821934,747.1159975705453,549.0811216981813,775.8263905731257,539.2119241035444,800.4993845597178,524.4081277115889,834.1443763596164,523.5109279302584
