scorer,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick
labeled-data/01078/img036.png,949.0913580159631,374.210586297034,989.5634652294613,371.0363033783283,1009.6672570479309,374.73963345015164,1030.564619596077,391.40461877335673,1031.3581903257534,415.4762642402085,1034.532473244459,442.4576690492072,1060.1912601706638,451.45147065220675
labeled-data/01078/img039.png,923.2531816504505,363.1209741941286,960.9526898948321,371.7816720340541,982.0949816805327,372.03639844111075,1009.0959808285357,367.19659670703476,1036.096979976539,377.64037939635665,1046.0313098517472,404.1319257302465,1038.644244047105,433.68018894881584
labeled-data/01078/img041.png,917.9951725898082,342.15073983213966,941.8158267841364,368.1770101555723,958.3579477524199,378.76396757527374,984.6047796887631,373.2499272525126,1010.8516116251061,366.41251725228875,1036.436758722718,371.2648727363186,1052.758318078091,395.52665015646767
labeled-data/01078/img044.png,919.6154338312748,314.59912063086085,922.5545846819282,352.5631524518013,928.922744858344,370.6879160308309,950.2315885255814,386.8532457094249,980.8477432198883,386.85324570942487,1006.8102424006605,375.34157154436554,1037.1814678574128,364.0748266168606
labeled-data/01078/img048.png,874.6395318746704,301.8647597119296,907.923782396737,317.4879793447364,923.5470020295438,333.7904693963609,931.6982470553561,360.6216509396595,940.1891272905772,390.16991415822895,962.265415902152,408.17058025689767,993.8514903771744,405.4534985816269
labeled-data/01078/img049.png,861.5515617168971,305.60571091464135,900.9067916071469,310.3148837220217,919.4071133504267,321.41507676798955,932.8618928000848,347.9882661810642,936.5619571487407,375.5705640528631,947.3257807084672,402.81649243842065,976.9262954977148,417.28038034680304
labeled-data/01078/img050.png,853.0137889627156,310.0924226598589,891.693014157315,306.7156649047748,909.8047148436751,311.01335659306363,933.1350411515288,331.887859079038,937.7397108175523,362.89263483026446,939.581578683962,391.74856473734667,958.6142133035268,417.22773688934467
labeled-data/01078/img051.png,844.2287389160219,313.7000017284143,882.447497144019,306.3815161102872,899.7950186092093,305.0262409958192,927.7136859672497,315.868441911563,940.9953820890358,339.9923389490932,940.7243270661421,367.09784123845276,939.3690519516742,400.1665540314715
labeled-data/01078/img052.png,834.0941483647424,315.0122999259993,871.8197823944632,307.3182561436221,891.4271842914891,303.8435266935162,923.4443342246075,307.81464606506574,944.7891008466863,330.6485824514757,944.5409058859645,361.6729525417066,936.1022772214217,392.69732263193754
labeled-data/01078/img059.png,797.4116777549357,252.69995057146565,816.2222431991179,285.38330803073205,825.8626579892612,302.3128169304959,843.4975630931818,323.00443891909623,873.8295998719254,329.58813682455997,903.4562404465123,315.71534480947565,926.0289189795308,292.202138004248
labeled-data/01078/img063.png,753.5486036248521,257.809631668095,794.1480740418785,257.535310922034,812.5275640279648,263.8446880814368,829.2611295376851,288.8078759729868,835.2961859510268,315.6913090869637,851.4811099686252,338.73425175608673,883.5766372577609,344.76930816942854
labeled-data/01078/img065.png,738.7170018192677,264.5517824616406,775.5804849327967,252.89641647721595,796.4517216956037,250.72797629406716,820.8466737560274,263.4675623700662,834.9415349464944,289.21778954495784,839.2784153127918,316.8654018801046,847.6811210224934,342.8866840778899
labeled-data/01078/img066.png,729.5493037233275,263.61621808864595,767.4545525272548,254.0803064398592,784.8575912862907,250.50433957156417,815.1341107711887,254.55710202229858,833.4907406951032,275.29770985840975,840.1658788492539,304.62063817842903,839.9274810580341,337.51953336674336
labeled-data/01078/img068.png,716.1348755491258,255.17406244308233,752.8644640127918,255.85006713873264,772.6939350852003,252.92071345758137,803.5648161865639,246.8366711967287,831.9570134038762,258.7794208198839,844.3504328241315,287.1716180371963,840.9704093458802,319.1691736313102
labeled-data/01078/img070.png,704.2684774579707,240.35523769217514,737.6798234814811,256.47679626295985,758.007006027253,258.11231669767716,785.5772076410589,249.70106874770252,816.8857416770758,246.19638210187975,842.820422856164,259.98148290878265,849.1288588186451,291.75730849757576
labeled-data/01078/img072.png,695.928257824018,228.9702335280882,724.601267502376,251.90864127077458,744.6723742772267,259.18717449681935,770.6986446006593,256.98155836771485,797.3865997628233,248.82077869002833,823.412870086256,243.74786159308812,849.8802636355096,258.0843664322671
labeled-data/01078/img074.png,686.5575045523427,221.1047073451079,713.675367943061,245.4412514137012,730.5950604859877,256.7983053123781,757.2493706563519,261.4338375159197,785.7578937081327,255.8711988716698,813.8028635395593,244.28236836281584,845.3244825236419,241.03749582033672
