scorer,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick
labeled-data/01066/img035.png,483.95803550265623,224.9582854090979,463.53420281378214,196.44199071142458,457.36851747374465,176.78886869005515,467.7731114850579,150.19935066114357,490.509076176446,130.54622863977414,500.5283148540069,104.72742127836725,478.9484161638758,83.53287792198844
labeled-data/01066/img037.png,504.7602773321056,218.809973716311,470.83594506923,212.57897391292565,452.83527897056126,199.77080765041137,450.4121123803559,172.07747519092104,468.4127784790246,149.23047591184152,495.067610971284,130.53747650168555,505.1064439878493,101.45947741922069
labeled-data/01066/img038.png,509.8040985896181,212.22144254055948,472.41809976930614,217.76010903245754,453.3789337034065,208.41360932737956,445.76326727704674,180.027943556402,463.4177667199718,153.37311106414253,489.72643255648757,136.7571115884483,507.03476534366905,112.52544568639428
labeled-data/01066/img039.png,513.0369261275458,205.4930077843169,478.9460419831331,217.17449955408068,457.96703635580224,216.69770397164132,441.9943843440843,195.48030055309079,448.43112470701544,167.8261567716092,470.1253237080054,151.1383113862323,494.91869399485097,136.5960461218325
labeled-data/01066/img040.png,518.0411113029757,202.3922689513409,483.751018045352,216.65694774651232,461.2567168683509,220.22311744530518,441.2313024058987,206.50708014225575,439.3110571834718,179.62364702827884,457.96486791561904,158.5009495815827,485.67126326777895,144.78491227853323
labeled-data/01066/img041.png,524.2476508398372,200.95430572627447,490.9078830239248,214.2360018480607,467.5971510550755,221.01237742040058,441.30481383439667,211.79650664201833,433.9863282162696,185.5041694213395,449.97857456699177,164.09082261274537,477.62618690213856,148.911741330704
labeled-data/01066/img047.png,546.3821150439159,265.6375701003353,537.8128574526773,229.4860146372979,526.2979175644506,211.00855295618985,499.7867768915564,204.04603116330856,471.9366897200313,214.7576031523567,442.21207745042267,223.3268607435952,416.5043046767072,213.15086735399947
labeled-data/01066/img048.png,544.0358137799014,274.3425511464107,541.8314506419114,236.37851932547028,535.218361227941,215.55953413334163,509.5007912847234,200.37392140496547,481.33392896596115,205.27250615605453,457.0859344480702,220.2131896468763,429.1640013668623,224.62191592285646
labeled-data/01066/img051.png,559.603663076405,298.0675074418121,546.5538332995037,262.79769723397067,545.8484370953469,244.8100940279715,544.7903427891118,221.17932118871778,531.7405130122104,200.01743506401291,509.87323068334865,187.6730014912684,478.48309959836973,193.316171124523
labeled-data/01066/img054.png,604.4627762410969,303.8936882013674,570.3098433565037,295.66406581953777,551.793192997387,280.43926441315284,538.2143160673681,254.92743502948088,536.5683915910022,226.123756693077,531.2191370428129,194.02822940394128,507.7647132545983,173.8656545684586
labeled-data/01066/img055.png,614.3271837175686,299.8687497120192,579.0867650182337,298.444894411036,560.9326099306975,291.3256179061199,542.4224910179154,272.8154989933379,531.0316486100497,246.83013975039398,532.8114677362787,217.99706990548358,528.1839380080833,182.75665120614866
labeled-data/01066/img056.png,622.7851781204942,299.32964413154593,588.1391210376247,299.329644131546,568.2933213493791,296.3023187553729,543.7383488537532,281.50206136074905,529.2744609453707,257.9561973238475,527.5926135141635,229.3647909933242,534.656372725234,200.4370151765594
labeled-data/01066/img057.png,632.6105177507142,303.8665173846146,596.2434245586287,299.6047486511671,576.355170469207,297.61592324222494,550.2163222373956,290.2288574375826,531.4645398102266,271.1929570948504,525.2139456678369,246.75881635641798,529.1915964857212,218.63114271566442
labeled-data/01066/img060.png,644.41216787974,345.323774086572,629.7448206211953,311.5142956600961,616.8176671051898,295.1067546590122,591.211959179256,287.64878147670134,564.6118548290139,290.88056985570273,538.0117504787718,286.6543850523933,519.6154166290717,269.5010467330783
labeled-data/01066/img062.png,634.9815503362753,365.97090548784894,640.683502986543,327.6411126721605,639.7331775448317,308.0010535434606,626.7453965081108,288.04421926752366,599.8195089929578,279.80806543935915,572.2600711833305,287.09389382581236,541.8496570485695,293.1126216233172
labeled-data/01066/img067.png,661.1712981293736,409.9744351056387,643.363309697581,376.964505329633,637.716874341159,357.41915217278756,641.1916037912649,328.7526342094142,649.4440862352662,303.12650451488355,645.5350156038971,272.72262182645727,619.4745447281032,257.5206804822441
labeled-data/01066/img071.png,698.2188863864644,428.543206406507,670.6267913451634,407.9462903897611,651.972980613016,394.7331744544901,630.9874435393504,376.07936372234286,621.2719171163571,348.8758897379614,629.4329593116717,320.5065525828208,646.9209068730595,297.1892891676368
