scorer,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick
labeled-data/01059/img031.png,486.0725683934808,512.4581838844169,465.16540867583257,538.9693245573112,449.2156167262865,554.7035787778093,422.4889383243444,562.8940124816303,398.99532585812113,551.6860505711384,395.7622599224023,523.8816835239568,398.34871267097736,491.9820996248646
labeled-data/01059/img035.png,514.6052570214543,518.1681048992132,482.50972973231865,514.6019352004203,463.9147020171845,520.9700953768361,447.61221196556,539.3103966849137,437.16842927623804,564.5283109835203,414.4977790481977,582.8686122915979,386.73260067902476,567.5850278681999
labeled-data/01059/img036.png,521.3973047992746,526.5045817430798,491.9078245977182,512.1811199308954,471.9673189376183,512.4619721232912,449.7799957383521,529.3131036670376,440.79272558168725,553.4663922130742,430.1203422706478,578.4622373362981,400.9117142614873,588.0112118777545
labeled-data/01059/img043.png,574.8337017821459,513.047497474895,547.0335927243742,531.4475696570172,523.833501712133,534.8475829950181,501.83341540742157,523.6475390580742,484.633347932829,507.6474762910112,463.63326555105897,495.24742764653746,436.0331572778755,498.6474409845383
labeled-data/01059/img044.png,579.603980456316,503.062306445048,556.1920110692774,530.4127379719621,537.8125210831912,539.8212864172206,510.8996964607078,535.4452173729143,491.42618921354494,519.0349584567658,474.1407164885353,501.09307537511023,447.00908841383654,489.71529585991397
labeled-data/01059/img046.png,587.9774416150535,487.76108711654615,569.6208116911389,516.3688220629064,556.9857287564965,533.0566674482832,535.053131964287,545.9301481741453,505.96860143548736,543.5461702619486,486.6583803466941,523.2823580082769,474.7384907857107,497.2969987653329
labeled-data/01059/img048.png,609.328449034105,486.22280087577747,579.4274877134573,500.7618004170099,565.1628089182858,517.7696866727912,551.1724508691753,538.0694218813044,530.3240741685403,554.5286666449636,502.0690373242584,552.8827421685978,480.94633987756225,527.6452335309868
labeled-data/01059/img052.png,646.2069871314359,510.5651094787428,617.677629541093,490.3568145189166,597.7665153894995,482.63011350486545,569.5343386073895,490.95117613538207,553.189394154589,513.5369175610701,546.9485971817014,542.6606367678785,537.7359921264865,569.7040903170576
labeled-data/01059/img053.png,654.4211887684692,512.3583833844215,627.5867415020032,496.09508201080575,608.3418348765578,484.1686610034875,580.1521124956237,482.27127584323233,556.8413805267745,499.61879730842253,546.5412896568179,526.4532445748885,546.2702346339242,555.4561320245033
labeled-data/01059/img058.png,695.0188205833523,470.8279206068348,678.3309751979754,497.57419334778126,660.9573279474461,511.9760325159832,632.1536496110423,513.1190356245708,609.2935874392931,499.8601995649562,589.4053333498714,481.8007504492744,563.3448624740774,468.77051501137737
labeled-data/01059/img059.png,695.4239433394366,461.7100215234742,683.8828776658706,493.70104567125344,671.5319126467914,509.4940829087646,639.3384136626339,517.5930763638986,613.4216346062052,506.0520106903327,596.2112735140455,488.841649598173,578.1910130763724,469.6065401422298
labeled-data/01059/img061.png,701.764116268308,447.58106618313974,691.8199892235973,480.4995557104584,684.9619705720726,498.6733051369989,668.5027258084132,519.2473610915732,639.0132456068569,525.7624788105215,616.3817840568254,512.0464415074722,597.5222327651322,487.7004752945594
labeled-data/01059/img064.png,720.0792290535956,433.84569579893923,699.4888444831844,461.08835846132934,689.3520397715973,479.46131700108083,683.9668622685667,505.7536542217596,669.7119806428976,528.5614648228304,642.4693179805074,537.431168945469,617.1273062015398,523.4930624670369
labeled-data/01059/img067.png,742.282616345122,424.2244834610203,711.5815528484629,445.9872626485254,697.5911947993525,458.8117575268767,685.9325630917605,483.29488411281994,681.6577314656433,510.4983580972013,671.5535839857303,536.9245899677433,641.6297626029108,548.971842732255
labeled-data/01059/img068.png,744.9581351616412,420.7268939487427,716.9774190634203,441.32380996548864,701.0439557297111,456.09141012843855,687.0535976806008,477.0769472021042,680.835660769885,503.89180012956587,674.6177238591692,530.7066530570276,651.3004604439852,553.246674358372
labeled-data/01059/img070.png,750.3395897402613,409.1340992202052,726.3528530757616,435.3349961921971,711.5917843591466,449.3580114729814,693.1404484633777,465.9642137791734,679.1174331825933,489.950950443673,672.8439789780318,517.6279542873264,665.4634446197242,550.471332181795
labeled-data/01059/img071.png,751.531781171196,404.08293988273556,730.1935459954519,432.53392011706103,716.7583608847983,445.9691052277147,698.9764982383449,463.35581537091355,681.589788095146,483.50859303689407,672.8964330235465,510.77411576145596,668.5497554877468,543.1766210283266
