scorer,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick
labeled-data/01042/img032.png,443.56747339664787,194.9168979922523,474.63103216488753,207.77078437911007,492.5729152465431,222.76698516377746,506.76574813203194,245.79686494023093,524.7076312136876,264.00653732161277,549.3442467884984,257.5795941281839,555.2356113824748,231.06845345528976
labeled-data/01042/img033.png,434.7772798359657,198.227688139355,469.8576781000984,204.11905273333147,488.6029290809326,214.8306247223796,504.1347084650524,238.93166169773792,516.9885948519102,261.9615414741914,544.303103423983,267.0495381689893,561.9771972059124,246.16197279034543
labeled-data/01042/img038.png,403.146151444126,220.76927698781995,434.2227731050352,204.46678693619546,451.03471597077294,194.78718346804342,479.8187999681724,187.90957047751434,504.5272614526658,203.70260771502555,511.65960085025165,232.9961445265383,508.6028839655719,263.3085869662776
labeled-data/01042/img040.png,385.73264842621955,211.9508521205691,420.8019448789805,211.73029050765865,442.1964213312938,203.12838760415127,464.91426746106976,187.24795147459915,495.35177004271134,184.38065050676335,514.9817535917412,202.9078259912408,516.9668081079351,234.66869825034507
labeled-data/01042/img041.png,376.7232672886912,202.36452167921277,413.5570566447357,214.05428716346643,433.6281634195864,211.84867103436198,456.12544793645185,195.30655006607847,481.0489101953322,180.9700452268995,509.060235034959,187.36633200130242,523.3967398741379,216.25990329257087
labeled-data/01042/img042.png,369.3556371399171,194.5868089248303,399.7408030676478,211.9158488679892,424.1913662751185,216.66353104419713,450.5410023530725,204.31955738605654,470.2438833843353,185.56621279003525,497.7804400063412,176.78300076405057,521.04408266976,193.63727248958872
labeled-data/01042/img045.png,348.24589700709555,177.96190881561097,378.5263896270043,198.82180373154813,397.3675850349475,210.70970083417896,423.16207874820304,219.2330987568199,453.8911712587771,213.17700023283814,472.7323666667203,193.43860504356434,485.96606344134705,167.4198113849761
labeled-data/01042/img048.png,320.40528934808316,191.84084176631137,353.63906458153855,184.25202694922314,375.3587759545842,186.0838098361065,399.95700329273234,200.9997562007282,421.4150313962232,215.91570256534993,449.4151412385833,222.71946757377387,479.50871723738146,211.4670869829189
labeled-data/01042/img052.png,302.8788718391193,218.1079738642482,320.51377694304,193.37012087124833,333.2500972958716,180.38887128086225,356.7633041010993,167.40762169047616,383.7055202320893,170.59170177868407,407.9535147499803,189.94111154548594,420.6898351028119,219.57754928957493
labeled-data/01042/img054.png,283.65001950876484,219.18723005660823,311.08209411486376,203.77301670651454,326.49630746495745,189.9263504767694,344.5230993489653,169.0257222054559,372.477689661847,157.79163450962497,398.3422171475974,167.45817508510746,415.0627197646482,194.10647613103208
labeled-data/01042/img057.png,251.48040836897238,207.69892266797862,287.5478395784637,211.45594675230063,310.0899840843957,208.70079575713115,331.129318956599,195.42597732586006,345.4060104770227,173.63523763679237,358.68082890829373,150.3416883139959,384.97999749854785,142.32670360077563
labeled-data/01042/img058.png,240.65482072965312,204.8895783137952,277.6960875351304,211.10455596572092,297.5840160212926,212.34755149610606,323.68692215938063,204.64097920771817,342.82905332731184,187.4876408884032,353.02161667647005,162.62773028070035,365.4515719803215,138.0164187790745
labeled-data/01042/img060.png,226.28654006488534,212.42165770582238,261.6212581196233,207.84593882103619,282.72040631058195,209.62538505400858,313.73361208524403,208.10014542574652,341.4421319986717,197.67767463262237,357.7113547001337,175.05328681340166,360.7618339566579,147.5989735046844
labeled-data/01042/img061.png,220.13155041398747,219.8256136213701,251.4988214367946,207.3342225060929,274.5384983827503,205.11353075226586,304.24025059018715,205.39111722149426,331.721311043797,204.55835781380907,355.5937473974377,188.45834259856298,364.19892794351756,159.58934979881127
labeled-data/01042/img066.png,209.22351905063533,251.60214507151488,220.15716021506614,228.21630146981556,229.57224010665942,210.90470295946673,249.31353665354845,190.85969415801017,276.9513518191931,185.39287357579474,303.9817424757027,192.37825543084782,331.6195576413473,210.6009907048992
labeled-data/01042/img067.png,200.4420841594881,255.22317891951997,217.29974714956938,234.00577550096943,228.0537735397936,218.31070995848,242.58624163469125,194.76811164474583,267.58208675791525,181.39824099743998,296.3563735858126,185.1766827021134,323.6774136042201,204.94083931117416
labeled-data/01042/img073.png,152.47345716366937,256.5926925869978,187.27300323540626,254.39812661850988,211.09971946470358,249.69548525746438,234.92643569400093,232.76597635770048,246.5262843845799,207.6852224321243,249.6613786252769,180.09639311399056,262.5152650121347,156.26967688469324
