scorer,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick
labeled-data/01029/img035.png,389.1862445289388,388.21505761070256,364.5338113706687,367.8598375717639,342.59540755092365,361.97944067162604,316.81212883493464,367.8598375717639,291.02885011894574,378.7159549258645,264.7932331798693,374.41874180653303,252.35393204496228,346.14760286356267
labeled-data/01029/img038.png,387.3363930353481,413.9216008231716,382.03169932823073,382.33456102170015,374.7980260912525,368.5905818714416,350.44465952675927,358.4634393396721,321.9922114613116,363.28588816432426,296.9154775731206,375.3420102259545,266.29292753657955,383.2990507866306
labeled-data/01029/img040.png,386.95435634498347,424.4968447731808,384.8316362861782,393.2928599087433,382.9211882332534,376.7356434500622,368.9112358451386,358.9047949560979,345.7735872041612,353.8102668149652,320.72549051025896,359.9661549855005,299.28601791632565,376.52337144418163
labeled-data/01029/img041.png,392.3354582255011,427.72494680968515,384.6022257651151,399.4503156263989,382.9105811644057,381.8088790761434,373.9690311320844,361.7508073820173,355.1192770098936,352.3259303209218,331.4362525999615,354.5009019504054,306.7865741324812,367.06740469853264
labeled-data/01029/img045.png,434.11709103761507,428.22891320887715,398.7689034737562,425.067693182841,381.23850151119206,418.4578694920381,370.60530687816134,402.9391530005879,374.91606145911976,382.5349146507182,378.3646651238864,362.13067630084845,361.4090304387834,348.04887800305096
labeled-data/01029/img049.png,461.8439951312663,438.1568422666777,430.9665825835681,427.59875926649704,410.4480439228396,427.797968379708,388.33583235642345,429.79005951181756,367.81729369569496,423.415367889067,355.4663286766156,407.0802206057685,361.04418384652234,385.96405460540717
labeled-data/01029/img053.png,460.23712543825917,475.224629021559,459.0614650979978,440.8953470859267,452.0075030564295,423.9658381861628,429.43482452341095,415.97134787238537,403.33516496960834,421.3793854375877,378.64629782411924,431.0198002277311,350.4304496578461,428.6684795472083
labeled-data/01029/img054.png,456.5298503728495,483.0858778301067,462.728192944561,445.6574246086187,458.91382828504624,425.1552145637272,439.60360719625305,410.85134709054705,413.85664574452886,415.14250733250105,392.4008445347587,427.53919247592387,363.5547117971787,436.83670633349095
labeled-data/01029/img056.png,454.39990980012124,494.01142000108246,460.90523034956755,457.9611019562342,465.5131657387587,438.9872503536824,461.71839541824835,415.6765183848331,441.38926870122873,402.9369323088341,413.47060134318815,410.25541792696123,391.2440894659133,428.95821450661936
labeled-data/01029/img060.png,486.6132382553511,511.65024397280405,463.90339934930205,486.94831393464545,455.5366165944419,469.01949374565936,457.92712595297337,441.9270543489693,465.49707225498975,418.02196076365453,461.9113082171925,392.92161249907406,436.81095995261205,376.98488344219754
labeled-data/01029/img061.png,496.1535357703517,514.4298969039619,466.4811750714214,495.93284088384945,453.3790937238418,478.9772061987464,451.8376723888324,453.54375417109185,460.3154897313839,428.88101281094197,466.8665304051737,404.6036267845444,452.22302772258473,376.08733208687113
labeled-data/01029/img062.png,506.9904886689655,512.2594972869128,472.70039541134184,501.9724693096258,454.18374505222505,488.59933293915253,446.63992453554795,464.2533667262398,454.1837450522251,437.8499949178696,465.49947582724093,413.5040287049568,467.8997823552745,385.3861522337054
labeled-data/01029/img064.png,521.5879609835101,510.2020916914554,484.51547158726794,508.236126344685,464.2941137347722,501.4956737271864,445.4770168442554,484.08283779864837,440.7025295735272,455.71676636667513,449.9706519225877,430.72092124345124,471.8771229294581,407.6910414669978
labeled-data/01029/img068.png,526.799450999883,558.147087914435,516.8063381076613,527.5799190676391,501.22883859919796,504.6545424325422,479.4791223043624,492.01619377473236,453.3206797335467,483.7865713929027,432.15879360884185,471.7360529052235,419.22652986596665,446.1654405045385
labeled-data/01029/img069.png,520.3278588393096,570.1652104282936,518.6427456849349,531.9693122624683,511.05973649024895,508.65858029361897,494.20860494650253,491.52659655747675,465.84253351452924,484.2244395551867,438.8807230445349,478.3265435148753,417.535956422456,460.63285539394155
labeled-data/01029/img072.png,495.02182553247707,580.8172156267684,516.8793106918366,553.5745529643782,526.6993402561865,534.5680441301527,527.6496656978978,506.3750560260512,509.9102574526205,486.1014466028772,477.59919243443693,481.6665945415578,443.7042516800678,486.41822175011424
labeled-data/01029/img074.png,492.18134524160325,594.1506408035261,508.4511780615538,564.0341417538305,522.2978442912989,545.6873089994181,534.0675105865823,523.1864763760822,530.9520106848897,497.5701438510536,511.56667796324643,480.60797771961586,479.71934563483256,478.8771444408977
