scorer,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick,jwidrick
labeled-data/01035/img035.png,368.7116805652719,305.1443295455521,374.19482976332426,337.8048269426468,384.44593478577,354.4926723280236,409.9544984462746,348.2943297563122,428.07273057896947,332.56007553581406,443.09179142580865,316.58742352409615,465.73958159167717,301.80676046847674
labeled-data/01035/img038.png,378.12256073687183,290.4263683747465,372.2246646965606,323.28607488505213,365.20335988666625,339.57550204400707,372.5055168889563,359.7968598965028,394.69284008822257,360.6394164736901,412.38652820915644,348.56277220067193,428.95680756050706,328.6222665405719
labeled-data/01035/img044.png,327.1606535289002,273.5393138761588,362.63947001945473,282.4090179987975,380.378878264732,292.54582271038447,382.9130794426289,314.7200830169811,371.8259492893304,334.04336699844384,356.6207422219499,352.4163255381953,348.7013635410226,376.80801187545154
labeled-data/01035/img053.png,351.04588825163387,215.94920022167491,326.0827003600839,233.7800487156392,315.0870104554725,249.82781236020708,322.8137114695237,273.3050962105933,340.6445599634881,288.1641366222304,367.6880135126672,296.48519925274695,400.6750832265012,301.24009218447077
labeled-data/01035/img056.png,357.90575856819464,198.3295787021776,339.4087025480822,224.97787974810225,325.3007784649456,239.39931325530853,312.44689207808784,259.46391639576944,319.657608831691,281.09606665657884,335.33308003517607,295.20399073971544,361.3543622329613,304.6092734618065
labeled-data/01035/img057.png,350.1037075235021,186.3366675711713,347.74912111981195,216.60992133290185,337.6580365325684,233.09202615873292,320.8395622204959,248.9013920120811,312.4303250644596,271.10177810401683,322.52140965170315,291.62031676474527,345.0581652298804,303.72961826943765
labeled-data/01035/img058.png,342.2229394875829,175.4419538268957,349.0123779525924,207.7726131840837,348.6890713590205,228.78754176625588,333.17035486757027,245.59948463199365,313.7719592532575,259.50166815558447,307.9524405689636,281.16320992490046,325.41099662184513,301.53152531992885
labeled-data/01035/img059.png,332.26085749689776,168.30334424082866,350.581564465971,198.11939675912424,354.5330894985161,220.7508583091558,343.7562030461201,243.0230903107742,324.35780743180726,255.59612450523622,305.6778709143209,270.32453599017737,311.0663141405189,296.18906347592775
labeled-data/01035/img060.png,326.620104498787,163.615725206353,350.760330152154,191.5180639485565,357.97104690575713,211.89617651308708,355.46297151319953,234.78236447017534,336.9659154930871,251.39836394586956,312.8256898397201,264.56575975679704,298.7177657565835,285.570891169467
labeled-data/01035/img061.png,323.04144340887876,156.09306657580055,346.55465021410646,185.15800276559582,357.3315366665024,200.8334739690809,361.25040446737376,227.93897625844056,347.53436716432424,249.1661768464933,325.65402194279307,263.20878646628205,297.2422303864762,271.04652206802456
labeled-data/01035/img063.png,327.0231208634285,137.2747940249435,336.4414664781891,170.23900367660565,346.86892055167414,188.402955933644,361.66917794629796,208.92149459437246,365.3692422949539,234.8219450349642,355.27815770771036,255.00411420945122,329.04133778087726,266.1043072554191
labeled-data/01035/img065.png,346.43524884366025,121.80545526778425,331.2104474372753,152.6175533521346,329.3979710793724,172.1922980174866,343.1727913994349,195.3919953986445,361.6600502500451,216.77921642189946,371.0849273111405,241.79139016096033,358.7600880774004,270.4285166158271
labeled-data/01035/img067.png,366.88282007423805,121.54393615653944,338.2358964498691,135.86739796872394,321.9138120592402,150.5239635439825,321.9138120592402,177.17226458990717,336.90348139757276,199.82332047894306,356.8897071820163,217.14471615879413,376.8759329664598,236.79783818016358
labeled-data/01035/img069.png,384.75007811579565,124.15690657723368,346.41375385377245,128.0202570842593,326.502639702179,135.74695809831047,311.04923767407655,156.25243386636936,317.88439626342955,183.5930682237813,335.12088314092836,203.80136318360746,363.3530599230385,220.74066925287354
labeled-data/01035/img070.png,389.43937246625615,122.17905399813392,352.1121566629572,127.1756104442448,331.538100708383,132.17216689035567,311.2579598388742,147.74966639881902,310.9640447538088,174.20202405470008,325.0719688369454,196.53957051966634,352.99390191815326,214.4683907086524
labeled-data/01035/img071.png,390.47801285958315,116.53314115741864,357.05333624131856,126.41521946194902,339.0330758036455,130.77495989041833,312.58398387093183,142.40093436633643,305.89904854727894,167.39677948956037,314.61852940421744,190.35807907949865,340.1956732512373,208.3783395171717
labeled-data/01035/img074.png,400.21278418920195,83.49525679110008,383.5706589281686,113.57909860912187,367.8886562783487,129.58114212934623,340.3651414235628,137.5821638894584,309.641217864732,141.42265433431223,287.8784386772269,159.98502481777254,291.7189291220807,188.78870315417637
